dataset,metric,threshold,similarity
ecoli,LocalClustering,0.8,0.4343629343629344
ecoli,LocalClustering,0.79,0.4343629343629344
ecoli,LocalClustering,0.87,0.4343629343629344
ecoli,LocalClustering,0.88,0.41023166023166024
ecoli,LocalClustering,0.99,0.16891891891891891
ecoli,LocalClustering,0.97,0.31370656370656375
ecoli,LocalClustering,0.98,0.24131274131274133
ecoli,LocalClustering,0.96,0.33783783783783783
ecoli,LocalClustering,0.95,0.31370656370656375
ecoli,LocalClustering,0.93,0.33783783783783783
ecoli,LocalClustering,0.89,0.4584942084942085
ecoli,LocalClustering,0.91,0.3861003861003861
ecoli,LocalClustering,0.9,0.4584942084942085
ecoli,LocalClustering,0.94,0.3861003861003861
ecoli,LocalClustering,0.92,0.33783783783783783
ecoli,LocalClustering,0.19,0.0723938223938224
ecoli,LocalClustering,0.18,0.0723938223938224
ecoli,LocalClustering,0.17,0.0723938223938224
ecoli,LocalClustering,0.16,0.0723938223938224
ecoli,PageRank,0.57,0.8204633204633205
ecoli,PageRank,0.58,0.8204633204633205
ecoli,PageRank,0.6,0.8928571428571429
ecoli,PageRank,0.59,0.8928571428571429
ecoli,PageRank,0.65,0.9411196911196912
ecoli,PageRank,0.62,0.916988416988417
ecoli,PageRank,0.64,0.9411196911196912
ecoli,PageRank,0.61,0.916988416988417
ecoli,PageRank,0.66,0.9652509652509653
ecoli,PageRank,0.67,0.9893822393822395
ecoli,PageRank,0.63,0.9411196911196912
ecoli,PageRank,0.68,0.9893822393822395
ecoli,PageRank,0.69,0.9893822393822395
ecoli,PageRank,0.7,0.9652509652509653
ecoli,PageRank,0.71,0.9893822393822395
ecoli,PageRank,0.75,0.9652509652509653
ecoli,PageRank,0.74,0.9652509652509653
ecoli,PageRank,0.73,0.9893822393822395
ecoli,PageRank,0.76,0.9893822393822395
ecoli,PageRank,0.72,0.9893822393822395
ecoli,PageRank,0.78,0.9893822393822395
ecoli,PageRank,0.77,0.9652509652509653
ecoli,PageRank,0.85,0.916988416988417
ecoli,PageRank,0.86,0.916988416988417
ecoli,PageRank,0.83,0.9893822393822395
ecoli,PageRank,0.15,0.5550193050193051
ecoli,PageRank,0.2,0.6032818532818534
ecoli,PageRank,0.21,0.6274131274131275
ecoli,PageRank,0.22,0.6515444015444016
ecoli,PageRank,0.23,0.6274131274131275
ecoli,PageRank,0.24,0.6032818532818534
ecoli,PageRank,0.25,0.6032818532818534
ecoli,PageRank,0.26,0.6032818532818534
ecoli,PageRank,0.27,0.6274131274131275
ecoli,PageRank,0.28,0.6515444015444016
ecoli,PageRank,0.29,0.6515444015444016
ecoli,PageRank,0.3,0.6515444015444016
ecoli,PageRank,0.31,0.6515444015444016
ecoli,PageRank,0.32,0.6274131274131275
ecoli,PageRank,0.33,0.6515444015444016
ecoli,PageRank,0.34,0.6756756756756757
ecoli,PageRank,0.35,0.6515444015444016
ecoli,PageRank,0.36,0.6998069498069498
ecoli,PageRank,0.37,0.6756756756756757
ecoli,PageRank,0.38,0.7239382239382239
ecoli,PageRank,0.39,0.7239382239382239
ecoli,PageRank,0.4,0.7239382239382239
ecoli,PageRank,0.41,0.6998069498069498
ecoli,PageRank,0.42,0.7480694980694981
ecoli,PageRank,0.43,0.7480694980694981
ecoli,PageRank,0.44,0.7722007722007722
ecoli,PageRank,0.45,0.7480694980694981
ecoli,PageRank,0.46,0.7722007722007722
ecoli,PageRank,0.84,0.9411196911196912
ecoli,PageRank,0.47,0.7722007722007722
ecoli,PageRank,0.48,0.7722007722007722
ecoli,PageRank,0.49,0.7722007722007722
ecoli,PageRank,0.5,0.7722007722007722
ecoli,PageRank,0.51,0.7963320463320464
ecoli,PageRank,0.52,0.7963320463320464
ecoli,PageRank,0.53,0.7963320463320464
ecoli,PageRank,0.54,0.7963320463320464
ecoli,PageRank,0.55,0.7722007722007722
ecoli,PageRank,0.56,0.7722007722007722
ecoli,PageRank,0.81,0.9893822393822395
ecoli,PageRank,0.82,0.9893822393822395
ecoli,PageRank,0.8,0.9893822393822395
ecoli,PageRank,0.79,1.0
ecoli,PageRank,0.87,0.916988416988417
ecoli,PageRank,0.88,0.9411196911196912
ecoli,PageRank,0.99,0.31370656370656375
ecoli,PageRank,0.97,0.5791505791505792
ecoli,PageRank,0.98,0.48262548262548266
ecoli,PageRank,0.96,0.6756756756756757
ecoli,PageRank,0.95,0.7480694980694981
ecoli,PageRank,0.93,0.7239382239382239
ecoli,PageRank,0.89,0.8928571428571429
ecoli,PageRank,0.91,0.8445945945945946
ecoli,PageRank,0.9,0.8445945945945946
ecoli,PageRank,0.94,0.6756756756756757
ecoli,PageRank,0.92,0.7239382239382239
ecoli,PageRank,0.19,0.5550193050193051
ecoli,PageRank,0.18,0.5791505791505792
ecoli,PageRank,0.17,0.5791505791505792
ecoli,PageRank,0.16,0.5791505791505792
ecoli,Redundancy,0.57,1.0
ecoli,Redundancy,0.58,1.0
ecoli,Redundancy,0.6,1.0
ecoli,Redundancy,0.59,1.0
ecoli,Redundancy,0.65,1.0
ecoli,Redundancy,0.62,1.0
ecoli,Redundancy,0.64,1.0
ecoli,Redundancy,0.61,1.0
ecoli,Redundancy,0.66,1.0
ecoli,Redundancy,0.67,1.0
ecoli,Redundancy,0.63,1.0
ecoli,Redundancy,0.68,1.0
ecoli,Redundancy,0.69,1.0
ecoli,Redundancy,0.7,1.0
ecoli,Redundancy,0.71,1.0
ecoli,Redundancy,0.75,1.0
ecoli,Redundancy,0.74,1.0
ecoli,Redundancy,0.73,1.0
ecoli,Redundancy,0.76,1.0
ecoli,Redundancy,0.72,1.0
ecoli,Redundancy,0.78,1.0
ecoli,Redundancy,0.77,1.0
ecoli,Redundancy,0.85,1.0
ecoli,Redundancy,0.86,1.0
ecoli,Redundancy,0.83,1.0
ecoli,Redundancy,0.15,0.0
ecoli,Redundancy,0.2,0.26544401544401547
ecoli,Redundancy,0.21,0.33783783783783783
ecoli,Redundancy,0.22,0.3861003861003861
ecoli,Redundancy,0.23,0.41023166023166024
ecoli,Redundancy,0.24,0.48262548262548266
ecoli,Redundancy,0.25,0.48262548262548266
ecoli,Redundancy,0.26,0.5550193050193051
ecoli,Redundancy,0.27,0.5791505791505792
ecoli,Redundancy,0.28,0.6274131274131275
ecoli,Redundancy,0.29,0.7239382239382239
ecoli,Redundancy,0.3,0.7480694980694981
ecoli,Redundancy,0.31,0.7722007722007722
ecoli,Redundancy,0.32,0.7963320463320464
ecoli,Redundancy,0.33,0.8204633204633205
ecoli,Redundancy,0.34,0.8445945945945946
ecoli,Redundancy,0.35,0.8687258687258688
ecoli,Redundancy,0.36,0.8928571428571429
ecoli,Redundancy,0.37,0.916988416988417
ecoli,Redundancy,0.38,0.9652509652509653
ecoli,Redundancy,0.39,0.9652509652509653
ecoli,Redundancy,0.4,0.9652509652509653
ecoli,Redundancy,0.41,0.9652509652509653
ecoli,Redundancy,0.42,0.9652509652509653
ecoli,Redundancy,0.43,0.9652509652509653
ecoli,Redundancy,0.44,0.9893822393822395
ecoli,Redundancy,0.45,0.9893822393822395
ecoli,Redundancy,0.46,0.9893822393822395
ecoli,Redundancy,0.84,1.0
ecoli,Redundancy,0.47,1.0
ecoli,Redundancy,0.48,1.0
ecoli,Redundancy,0.49,1.0
ecoli,Redundancy,0.5,1.0
ecoli,Redundancy,0.51,1.0
ecoli,Redundancy,0.52,1.0
ecoli,Redundancy,0.53,1.0
ecoli,Redundancy,0.54,1.0
ecoli,Redundancy,0.55,1.0
ecoli,Redundancy,0.56,1.0
ecoli,Redundancy,0.81,1.0
ecoli,Redundancy,0.82,1.0
ecoli,Redundancy,0.8,1.0
ecoli,Redundancy,0.79,1.0
ecoli,Redundancy,0.87,1.0
ecoli,Redundancy,0.88,1.0
ecoli,Redundancy,0.99,1.0
ecoli,Redundancy,0.97,1.0
ecoli,Redundancy,0.98,1.0
ecoli,Redundancy,0.96,1.0
ecoli,Redundancy,0.95,1.0
ecoli,Redundancy,0.93,1.0
ecoli,Redundancy,0.89,1.0
ecoli,Redundancy,0.91,1.0
ecoli,Redundancy,0.9,1.0
ecoli,Redundancy,0.94,1.0
ecoli,Redundancy,0.92,1.0
ecoli,Redundancy,0.19,0.16891891891891891
ecoli,Redundancy,0.18,0.09652509652509653
ecoli,Redundancy,0.17,0.0723938223938224
ecoli,Redundancy,0.16,0.02413127413127413
yeast,Betweenness,0.59,0.779058896852602
yeast,Betweenness,0.57,0.779058896852602
yeast,Betweenness,0.58,0.779058896852602
yeast,Betweenness,0.62,0.8413836086008102
yeast,Betweenness,0.6,0.779058896852602
yeast,Betweenness,0.64,0.8569647865378621
yeast,Betweenness,0.63,0.8413836086008102
yeast,Betweenness,0.61,0.8258024306637581
yeast,Betweenness,0.67,0.9348706762231224
yeast,Betweenness,0.66,0.9037083203490183
yeast,Betweenness,0.65,0.8881271424119662
yeast,Betweenness,0.68,0.9348706762231224
yeast,Betweenness,0.69,0.9192894982860703
yeast,Betweenness,0.15,0.37394827048924895
yeast,Betweenness,0.16,0.389529448426301
yeast,Betweenness,0.17,0.389529448426301
yeast,Betweenness,0.18,0.4362729822374571
yeast,Betweenness,0.19,0.4206918043004051
yeast,Betweenness,0.2,0.40511062636335304
yeast,Betweenness,0.21,0.40511062636335304
yeast,Betweenness,0.22,0.40511062636335304
yeast,Betweenness,0.23,0.4206918043004051
yeast,Betweenness,0.24,0.4362729822374571
yeast,Betweenness,0.25,0.4362729822374571
yeast,Betweenness,0.26,0.4362729822374571
yeast,Betweenness,0.27,0.4362729822374571
yeast,Betweenness,0.28,0.4362729822374571
yeast,Betweenness,0.29,0.45185416017450913
yeast,Betweenness,0.3,0.45185416017450913
yeast,Betweenness,0.31,0.4362729822374571
yeast,Betweenness,0.32,0.4206918043004051
yeast,Betweenness,0.33,0.4362729822374571
yeast,Betweenness,0.34,0.45185416017450913
yeast,Betweenness,0.35,0.4362729822374571
yeast,Betweenness,0.36,0.45185416017450913
yeast,Betweenness,0.37,0.45185416017450913
yeast,Betweenness,0.38,0.45185416017450913
yeast,Betweenness,0.39,0.45185416017450913
yeast,Betweenness,0.4,0.45185416017450913
yeast,Betweenness,0.41,0.4985976939856653
yeast,Betweenness,0.42,0.5141788719227173
yeast,Betweenness,0.43,0.6232471174820816
yeast,Betweenness,0.44,0.6076659395450296
yeast,Betweenness,0.45,0.6076659395450296
yeast,Betweenness,0.46,0.6076659395450296
yeast,Betweenness,0.47,0.6388282954191337
yeast,Betweenness,0.48,0.6388282954191337
yeast,Betweenness,0.49,0.6232471174820816
yeast,Betweenness,0.5,0.6388282954191337
yeast,Betweenness,0.51,0.7011530071673417
yeast,Betweenness,0.52,0.7167341851043938
yeast,Betweenness,0.53,0.7323153630414458
yeast,Betweenness,0.54,0.7478965409784979
yeast,Betweenness,0.55,0.779058896852602
yeast,Betweenness,0.56,0.779058896852602
yeast,Betweenness,0.7,0.9660330320972265
yeast,Betweenness,0.71,0.9660330320972265
yeast,Betweenness,0.98,0.5920847616079775
yeast,Betweenness,0.97,0.5920847616079775
yeast,Betweenness,0.94,0.6699906512932376
yeast,Betweenness,0.95,0.6544094733561857
yeast,Betweenness,0.99,0.5297600498597693
yeast,Betweenness,0.96,0.5920847616079775
yeast,Betweenness,0.93,0.7167341851043938
yeast,Betweenness,0.72,0.9816142100342785
yeast,Betweenness,0.92,0.7323153630414458
yeast,Betweenness,0.91,0.779058896852602
yeast,Betweenness,0.9,0.8102212527267061
yeast,Betweenness,0.89,0.8102212527267061
yeast,Betweenness,0.88,0.8413836086008102
yeast,Betweenness,0.87,0.8569647865378621
yeast,Betweenness,0.73,0.9816142100342785
yeast,Betweenness,0.86,0.8569647865378621
yeast,Betweenness,0.85,0.8881271424119662
yeast,Betweenness,0.84,0.8725459644749142
yeast,Betweenness,0.74,0.9816142100342785
yeast,Betweenness,0.83,0.9037083203490183
yeast,Betweenness,0.82,0.8881271424119662
yeast,Betweenness,0.81,0.9037083203490183
yeast,Betweenness,0.8,0.9192894982860703
yeast,Betweenness,0.79,0.9504518541601744
yeast,Betweenness,0.75,0.9816142100342785
yeast,Betweenness,0.78,0.9816142100342785
yeast,Betweenness,0.77,0.9816142100342785
yeast,Betweenness,0.76,0.9971953879713306
yeast,Degree,0.59,0.9348706762231224
yeast,Degree,0.57,0.9037083203490183
yeast,Degree,0.58,0.9192894982860703
yeast,Degree,0.62,0.9660330320972265
yeast,Degree,0.6,0.9348706762231224
yeast,Degree,0.64,0.9971953879713306
yeast,Degree,0.63,0.9816142100342785
yeast,Degree,0.61,0.9504518541601744
yeast,Degree,0.67,1.0
yeast,Degree,0.66,1.0
yeast,Degree,0.65,1.0
yeast,Degree,0.68,1.0
yeast,Degree,0.69,1.0
yeast,Degree,0.15,0.20255531318167652
yeast,Degree,0.16,0.21813649111872854
yeast,Degree,0.17,0.21813649111872854
yeast,Degree,0.18,0.21813649111872854
yeast,Degree,0.19,0.24929884699283264
yeast,Degree,0.2,0.24929884699283264
yeast,Degree,0.21,0.26488002492988466
yeast,Degree,0.22,0.26488002492988466
yeast,Degree,0.23,0.29604238080398876
yeast,Degree,0.24,0.2804612028669367
yeast,Degree,0.25,0.3116235587410408
yeast,Degree,0.26,0.3116235587410408
yeast,Degree,0.27,0.3583670925521969
yeast,Degree,0.28,0.389529448426301
yeast,Degree,0.29,0.37394827048924895
yeast,Degree,0.3,0.4362729822374571
yeast,Degree,0.31,0.4674353381115612
yeast,Degree,0.32,0.4674353381115612
yeast,Degree,0.33,0.45185416017450913
yeast,Degree,0.34,0.48301651604861323
yeast,Degree,0.35,0.4985976939856653
yeast,Degree,0.36,0.4674353381115612
yeast,Degree,0.37,0.4674353381115612
yeast,Degree,0.38,0.4674353381115612
yeast,Degree,0.39,0.4674353381115612
yeast,Degree,0.4,0.4362729822374571
yeast,Degree,0.41,0.4674353381115612
yeast,Degree,0.42,0.5609224057338734
yeast,Degree,0.43,0.6232471174820816
yeast,Degree,0.44,0.6544094733561857
yeast,Degree,0.45,0.6544094733561857
yeast,Degree,0.46,0.6544094733561857
yeast,Degree,0.47,0.6699906512932376
yeast,Degree,0.48,0.7011530071673417
yeast,Degree,0.49,0.7011530071673417
yeast,Degree,0.5,0.7167341851043938
yeast,Degree,0.51,0.779058896852602
yeast,Degree,0.52,0.779058896852602
yeast,Degree,0.53,0.8102212527267061
yeast,Degree,0.54,0.8102212527267061
yeast,Degree,0.55,0.8258024306637581
yeast,Degree,0.56,0.8725459644749142
yeast,Degree,0.7,1.0
yeast,Degree,0.71,1.0
yeast,Degree,0.98,0.5609224057338734
yeast,Degree,0.97,0.5920847616079775
yeast,Degree,0.94,0.6855718292302897
yeast,Degree,0.95,0.6544094733561857
yeast,Degree,0.99,0.5297600498597693
yeast,Degree,0.96,0.6388282954191337
yeast,Degree,0.93,0.7323153630414458
yeast,Degree,0.72,1.0
yeast,Degree,0.92,0.7478965409784979
yeast,Degree,0.91,0.794640074789654
yeast,Degree,0.9,0.8413836086008102
yeast,Degree,0.89,0.8725459644749142
yeast,Degree,0.88,0.9037083203490183
yeast,Degree,0.87,0.9192894982860703
yeast,Degree,0.73,1.0
yeast,Degree,0.86,0.9504518541601744
yeast,Degree,0.85,0.9660330320972265
yeast,Degree,0.84,0.9660330320972265
yeast,Degree,0.74,1.0
yeast,Degree,0.83,0.9971953879713306
yeast,Degree,0.82,0.9971953879713306
yeast,Degree,0.81,1.0
yeast,Degree,0.8,0.9971953879713306
yeast,Degree,0.79,1.0
yeast,Degree,0.75,1.0
yeast,Degree,0.78,1.0
yeast,Degree,0.77,1.0
yeast,Degree,0.76,1.0
yeast,Ego1Edges,0.59,0.9971953879713306
yeast,Ego1Edges,0.57,0.9971953879713306
yeast,Ego1Edges,0.58,0.9971953879713306
yeast,Ego1Edges,0.62,1.0
yeast,Ego1Edges,0.6,0.9971953879713306
yeast,Ego1Edges,0.64,1.0
yeast,Ego1Edges,0.63,1.0
yeast,Ego1Edges,0.61,0.9971953879713306
yeast,Ego1Edges,0.67,1.0
yeast,Ego1Edges,0.66,1.0
yeast,Ego1Edges,0.65,1.0
yeast,Ego1Edges,0.68,1.0
yeast,Ego1Edges,0.69,1.0
yeast,Ego1Edges,0.15,0.12464942349641632
yeast,Ego1Edges,0.16,0.1558117793705204
yeast,Ego1Edges,0.17,0.18697413524462447
yeast,Ego1Edges,0.18,0.21813649111872854
yeast,Ego1Edges,0.19,0.2337176690557806
yeast,Ego1Edges,0.2,0.32720473667809286
yeast,Ego1Edges,0.21,0.389529448426301
yeast,Ego1Edges,0.22,0.389529448426301
yeast,Ego1Edges,0.23,0.4362729822374571
yeast,Ego1Edges,0.24,0.45185416017450913
yeast,Ego1Edges,0.25,0.4674353381115612
yeast,Ego1Edges,0.26,0.4985976939856653
yeast,Ego1Edges,0.27,0.5453412277968214
yeast,Ego1Edges,0.28,0.5920847616079775
yeast,Ego1Edges,0.29,0.6544094733561857
yeast,Ego1Edges,0.3,0.6544094733561857
yeast,Ego1Edges,0.31,0.6699906512932376
yeast,Ego1Edges,0.32,0.7011530071673417
yeast,Ego1Edges,0.33,0.7011530071673417
yeast,Ego1Edges,0.34,0.7323153630414458
yeast,Ego1Edges,0.35,0.7478965409784979
yeast,Ego1Edges,0.36,0.7634777189155499
yeast,Ego1Edges,0.37,0.7634777189155499
yeast,Ego1Edges,0.38,0.779058896852602
yeast,Ego1Edges,0.39,0.779058896852602
yeast,Ego1Edges,0.4,0.794640074789654
yeast,Ego1Edges,0.41,0.8102212527267061
yeast,Ego1Edges,0.42,0.8258024306637581
yeast,Ego1Edges,0.43,0.8413836086008102
yeast,Ego1Edges,0.44,0.8258024306637581
yeast,Ego1Edges,0.45,0.8569647865378621
yeast,Ego1Edges,0.46,0.8413836086008102
yeast,Ego1Edges,0.47,0.8413836086008102
yeast,Ego1Edges,0.48,0.8725459644749142
yeast,Ego1Edges,0.49,0.9037083203490183
yeast,Ego1Edges,0.5,0.9037083203490183
yeast,Ego1Edges,0.51,0.9192894982860703
yeast,Ego1Edges,0.52,0.9348706762231224
yeast,Ego1Edges,0.53,0.9660330320972265
yeast,Ego1Edges,0.54,0.9816142100342785
yeast,Ego1Edges,0.55,0.9971953879713306
yeast,Ego1Edges,0.56,0.9971953879713306
yeast,Ego1Edges,0.7,1.0
yeast,Ego1Edges,0.71,1.0
yeast,Ego1Edges,0.98,0.9037083203490183
yeast,Ego1Edges,0.97,0.9037083203490183
yeast,Ego1Edges,0.94,0.9192894982860703
yeast,Ego1Edges,0.95,0.9192894982860703
yeast,Ego1Edges,0.99,0.8258024306637581
yeast,Ego1Edges,0.96,0.8881271424119662
yeast,Ego1Edges,0.93,0.9348706762231224
yeast,Ego1Edges,0.72,1.0
yeast,Ego1Edges,0.92,0.9504518541601744
yeast,Ego1Edges,0.91,0.9504518541601744
yeast,Ego1Edges,0.9,0.9660330320972265
yeast,Ego1Edges,0.89,0.9660330320972265
yeast,Ego1Edges,0.88,0.9816142100342785
yeast,Ego1Edges,0.87,0.9816142100342785
yeast,Ego1Edges,0.73,1.0
yeast,Ego1Edges,0.86,0.9816142100342785
yeast,Ego1Edges,0.85,0.9816142100342785
yeast,Ego1Edges,0.84,0.9816142100342785
yeast,Ego1Edges,0.74,1.0
yeast,Ego1Edges,0.83,0.9816142100342785
yeast,Ego1Edges,0.82,1.0
yeast,Ego1Edges,0.81,1.0
yeast,Ego1Edges,0.8,1.0
yeast,Ego1Edges,0.79,1.0
yeast,Ego1Edges,0.75,1.0
yeast,Ego1Edges,0.78,1.0
yeast,Ego1Edges,0.77,1.0
yeast,Ego1Edges,0.76,1.0
yeast,Ego2Nodes,0.59,0.7634777189155499
yeast,Ego2Nodes,0.57,0.7323153630414458
yeast,Ego2Nodes,0.58,0.7634777189155499
yeast,Ego2Nodes,0.62,0.8258024306637581
yeast,Ego2Nodes,0.6,0.779058896852602
yeast,Ego2Nodes,0.64,0.8725459644749142
yeast,Ego2Nodes,0.63,0.8258024306637581
yeast,Ego2Nodes,0.61,0.8413836086008102
yeast,Ego2Nodes,0.67,0.8881271424119662
yeast,Ego2Nodes,0.66,0.8725459644749142
yeast,Ego2Nodes,0.65,0.8725459644749142
yeast,Ego2Nodes,0.68,0.9348706762231224
yeast,Ego2Nodes,0.69,0.9660330320972265
yeast,Ego2Nodes,0.15,0.4985976939856653
yeast,Ego2Nodes,0.16,0.48301651604861323
yeast,Ego2Nodes,0.17,0.48301651604861323
yeast,Ego2Nodes,0.18,0.4674353381115612
yeast,Ego2Nodes,0.19,0.4674353381115612
yeast,Ego2Nodes,0.2,0.5141788719227173
yeast,Ego2Nodes,0.21,0.5297600498597693
yeast,Ego2Nodes,0.22,0.5141788719227173
yeast,Ego2Nodes,0.23,0.5609224057338734
yeast,Ego2Nodes,0.24,0.5609224057338734
yeast,Ego2Nodes,0.25,0.5297600498597693
yeast,Ego2Nodes,0.26,0.5141788719227173
yeast,Ego2Nodes,0.27,0.5141788719227173
yeast,Ego2Nodes,0.28,0.5297600498597693
yeast,Ego2Nodes,0.29,0.5453412277968214
yeast,Ego2Nodes,0.3,0.5297600498597693
yeast,Ego2Nodes,0.31,0.5297600498597693
yeast,Ego2Nodes,0.32,0.5453412277968214
yeast,Ego2Nodes,0.33,0.5297600498597693
yeast,Ego2Nodes,0.34,0.5453412277968214
yeast,Ego2Nodes,0.35,0.5297600498597693
yeast,Ego2Nodes,0.36,0.5141788719227173
yeast,Ego2Nodes,0.37,0.5297600498597693
yeast,Ego2Nodes,0.38,0.5141788719227173
yeast,Ego2Nodes,0.39,0.5297600498597693
yeast,Ego2Nodes,0.4,0.5297600498597693
yeast,Ego2Nodes,0.41,0.6076659395450296
yeast,Ego2Nodes,0.42,0.5609224057338734
yeast,Ego2Nodes,0.43,0.6388282954191337
yeast,Ego2Nodes,0.44,0.6232471174820816
yeast,Ego2Nodes,0.45,0.6076659395450296
yeast,Ego2Nodes,0.46,0.6232471174820816
yeast,Ego2Nodes,0.47,0.6076659395450296
yeast,Ego2Nodes,0.48,0.5920847616079775
yeast,Ego2Nodes,0.49,0.5920847616079775
yeast,Ego2Nodes,0.5,0.5920847616079775
yeast,Ego2Nodes,0.51,0.6232471174820816
yeast,Ego2Nodes,0.52,0.6232471174820816
yeast,Ego2Nodes,0.53,0.6544094733561857
yeast,Ego2Nodes,0.54,0.6699906512932376
yeast,Ego2Nodes,0.55,0.6699906512932376
yeast,Ego2Nodes,0.56,0.7011530071673417
yeast,Ego2Nodes,0.7,0.9816142100342785
yeast,Ego2Nodes,0.71,0.9504518541601744
yeast,Ego2Nodes,0.98,0.40511062636335304
yeast,Ego2Nodes,0.97,0.48301651604861323
yeast,Ego2Nodes,0.94,0.7011530071673417
yeast,Ego2Nodes,0.95,0.6076659395450296
yeast,Ego2Nodes,0.99,0.24929884699283264
yeast,Ego2Nodes,0.96,0.5453412277968214
yeast,Ego2Nodes,0.93,0.7323153630414458
yeast,Ego2Nodes,0.72,0.9192894982860703
yeast,Ego2Nodes,0.92,0.779058896852602
yeast,Ego2Nodes,0.91,0.8569647865378621
yeast,Ego2Nodes,0.9,0.8258024306637581
yeast,Ego2Nodes,0.89,0.8102212527267061
yeast,Ego2Nodes,0.88,0.8413836086008102
yeast,Ego2Nodes,0.87,0.8569647865378621
yeast,Ego2Nodes,0.73,0.9192894982860703
yeast,Ego2Nodes,0.86,0.8413836086008102
yeast,Ego2Nodes,0.85,0.8413836086008102
yeast,Ego2Nodes,0.84,0.8725459644749142
yeast,Ego2Nodes,0.74,0.9348706762231224
yeast,Ego2Nodes,0.83,0.9192894982860703
yeast,Ego2Nodes,0.82,0.9504518541601744
yeast,Ego2Nodes,0.81,0.9348706762231224
yeast,Ego2Nodes,0.8,0.9660330320972265
yeast,Ego2Nodes,0.79,0.9348706762231224
yeast,Ego2Nodes,0.75,0.9348706762231224
yeast,Ego2Nodes,0.78,0.9348706762231224
yeast,Ego2Nodes,0.77,0.9037083203490183
yeast,Ego2Nodes,0.76,0.9192894982860703
yeast,EgoRatio,0.59,1.0
yeast,EgoRatio,0.57,0.9971953879713306
yeast,EgoRatio,0.58,1.0
yeast,EgoRatio,0.62,1.0
yeast,EgoRatio,0.6,1.0
yeast,EgoRatio,0.64,1.0
yeast,EgoRatio,0.63,1.0
yeast,EgoRatio,0.61,1.0
yeast,EgoRatio,0.67,1.0
yeast,EgoRatio,0.66,1.0
yeast,EgoRatio,0.65,1.0
yeast,EgoRatio,0.68,1.0
yeast,EgoRatio,0.69,1.0
yeast,EgoRatio,0.15,0.0
yeast,EgoRatio,0.16,0.09348706762231224
yeast,EgoRatio,0.17,0.1558117793705204
yeast,EgoRatio,0.18,0.1558117793705204
yeast,EgoRatio,0.19,0.20255531318167652
yeast,EgoRatio,0.2,0.20255531318167652
yeast,EgoRatio,0.21,0.20255531318167652
yeast,EgoRatio,0.22,0.24929884699283264
yeast,EgoRatio,0.23,0.26488002492988466
yeast,EgoRatio,0.24,0.2804612028669367
yeast,EgoRatio,0.25,0.2804612028669367
yeast,EgoRatio,0.26,0.2804612028669367
yeast,EgoRatio,0.27,0.29604238080398876
yeast,EgoRatio,0.28,0.29604238080398876
yeast,EgoRatio,0.29,0.32720473667809286
yeast,EgoRatio,0.3,0.32720473667809286
yeast,EgoRatio,0.31,0.34278591461514485
yeast,EgoRatio,0.32,0.3583670925521969
yeast,EgoRatio,0.33,0.389529448426301
yeast,EgoRatio,0.34,0.40511062636335304
yeast,EgoRatio,0.35,0.40511062636335304
yeast,EgoRatio,0.36,0.389529448426301
yeast,EgoRatio,0.37,0.40511062636335304
yeast,EgoRatio,0.38,0.5297600498597693
yeast,EgoRatio,0.39,0.5297600498597693
yeast,EgoRatio,0.4,0.5609224057338734
yeast,EgoRatio,0.41,0.5609224057338734
yeast,EgoRatio,0.42,0.5920847616079775
yeast,EgoRatio,0.43,0.9037083203490183
yeast,EgoRatio,0.44,0.9192894982860703
yeast,EgoRatio,0.45,0.9192894982860703
yeast,EgoRatio,0.46,0.9192894982860703
yeast,EgoRatio,0.47,0.9192894982860703
yeast,EgoRatio,0.48,0.9192894982860703
yeast,EgoRatio,0.49,0.9192894982860703
yeast,EgoRatio,0.5,0.9192894982860703
yeast,EgoRatio,0.51,0.9348706762231224
yeast,EgoRatio,0.52,0.9504518541601744
yeast,EgoRatio,0.53,0.9504518541601744
yeast,EgoRatio,0.54,0.9504518541601744
yeast,EgoRatio,0.55,0.9504518541601744
yeast,EgoRatio,0.56,0.9660330320972265
yeast,EgoRatio,0.7,1.0
yeast,EgoRatio,0.71,1.0
yeast,EgoRatio,0.98,1.0
yeast,EgoRatio,0.97,1.0
yeast,EgoRatio,0.94,1.0
yeast,EgoRatio,0.95,1.0
yeast,EgoRatio,0.99,1.0
yeast,EgoRatio,0.96,1.0
yeast,EgoRatio,0.93,1.0
yeast,EgoRatio,0.72,1.0
yeast,EgoRatio,0.92,1.0
yeast,EgoRatio,0.91,1.0
yeast,EgoRatio,0.9,1.0
yeast,EgoRatio,0.89,1.0
yeast,EgoRatio,0.88,1.0
yeast,EgoRatio,0.87,1.0
yeast,EgoRatio,0.73,1.0
yeast,EgoRatio,0.86,1.0
yeast,EgoRatio,0.85,1.0
yeast,EgoRatio,0.84,1.0
yeast,EgoRatio,0.74,1.0
yeast,EgoRatio,0.83,1.0
yeast,EgoRatio,0.82,1.0
yeast,EgoRatio,0.81,1.0
yeast,EgoRatio,0.8,1.0
yeast,EgoRatio,0.79,1.0
yeast,EgoRatio,0.75,1.0
yeast,EgoRatio,0.78,1.0
yeast,EgoRatio,0.77,1.0
yeast,EgoRatio,0.76,1.0
yeast,LocalClustering,0.59,0.4362729822374571
yeast,LocalClustering,0.57,0.389529448426301
yeast,LocalClustering,0.58,0.4362729822374571
yeast,LocalClustering,0.62,0.40511062636335304
